code,startTime,zone,players,_source,_ingested_at,_file_path
PnjgRKcry9Qd8Tzq,1617574026048,"{'id': 26, 'name': 'Castle Nathria'}","[{'name': 'Roamonk', 'presence': 1, 'type': 'Monk'}
 {'name': 'Gigasaga', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Retball', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Momobami', 'presence': 1, 'type': 'Priest'}
 {'name': 'Noroku', 'presence': 1, 'type': 'Druid'}
 {'name': 'Yevie', 'presence': 1, 'type': 'Priest'}
 {'name': 'Mixtus', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Eloodh', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Evergladem', 'presence': 1, 'type': 'Monk'}
 {'name': 'Catshet', 'presence': 1, 'type': 'Druid'}
 {'name': 'Poumba', 'presence': 1, 'type': 'Druid'}
 {'name': 'Goinghaam', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Maxzor', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Nementor', 'presence': 1, 'type': 'Mage'}
 {'name': 'Naixberserk', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Iahn', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Babylón', 'presence': 1, 'type': 'Priest'}
 {'name': 'Magëstik', 'presence': 1, 'type': 'Priest'}
 {'name': 'Bówjab', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Diggaheal', 'presence': 1, 'type': 'Priest'}
 {'name': 'Mailie', 'presence': 1, 'type': 'Hunter'}]",wcl,2026-04-13T00:10:22.936577+00:00,/Volumes/04_sdp/warcraftlogs/landing/raid_attendance/20260413T001022Z_p18.jsonl
RQFbjT34GyYVZBHA,1617559312852,"{'id': 26, 'name': 'Castle Nathria'}","[{'name': 'Roamonk', 'presence': 1, 'type': 'Monk'}
 {'name': 'Bexx', 'presence': 1, 'type': 'Druid'}
 {'name': 'Yeviel', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Gigasaga', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Roapriest', 'presence': 1, 'type': 'Priest'}
 {'name': 'Momobami', 'presence': 1, 'type': 'Priest'}
 {'name': 'Weakauras', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Bufflesbian', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Raslin', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Noroku', 'presence': 1, 'type': 'Druid'}
 {'name': 'Larssonock', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Yevie', 'presence': 1, 'type': 'Priest'}
 {'name': 'Roalock', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Wackya', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Mixtus', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Eloodh', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Wahners', 'presence': 1, 'type': 'Rogue'}
 {'name': 'Bashin', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Catshet', 'presence': 1, 'type': 'Druid'}
 {'name': 'Maxzor', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Iahn', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Magëstik', 'presence': 1, 'type': 'Priest'}
 {'name': 'Wanchan', 'presence': 1, 'type': 'Mage'}
 {'name': 'Scapter', 'presence': 1, 'type': 'Priest'}
 {'name': 'Slemsäck', 'presence': 1, 'type': 'DeathKnight'}
 {'name': 'Gomezz', 'presence': 1, 'type': 'Mage'}
 {'name': 'Waalt', 'presence': 1, 'type': 'DeathKnight'}
 {'name': 'Blackmont', 'presence': 1, 'type': 'Druid'}
 {'name': 'Sigmarek', 'presence': 1, 'type': 'Druid'}
 {'name': 'Sophiemae', 'presence': 1, 'type': 'Priest'}
 {'name': 'Shockxtar', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Xui', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Неровипус', 'presence': 1, 'type': 'DeathKnight'}
 {'name': 'Kashee', 'presence': 1, 'type': 'Priest'}
 {'name': 'Cedrik', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Benzo', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Myllykeisari', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Fubû', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Bitcoìn', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Шпнедамажат', 'presence': 1, 'type': 'Priest'}]",wcl,2026-04-13T00:10:22.936577+00:00,/Volumes/04_sdp/warcraftlogs/landing/raid_attendance/20260413T001022Z_p18.jsonl
rtgCwQypBxaPf2Kb,1617304118231,"{'id': 25, 'name': 'Mythic+ Seasons 1 - 3'}","[{'name': 'Roamonk', 'presence': 1, 'type': 'Monk'}
 {'name': 'Gigasaga', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Leanus', 'presence': 1, 'type': 'Druid'}
 {'name': 'Momobami', 'presence': 1, 'type': 'Priest'}
 {'name': 'Weakauras', 'presence': 1, 'type': 'Warlock'}]",wcl,2026-04-13T00:10:22.936577+00:00,/Volumes/04_sdp/warcraftlogs/landing/raid_attendance/20260413T001022Z_p18.jsonl
y4a3VfkMG2chx1gz,1617214222952,"{'id': 26, 'name': 'Castle Nathria'}","[{'name': 'Roamonk', 'presence': 1, 'type': 'Monk'}
 {'name': 'Superfan', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Yeviel', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Gigasaga', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Grets', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Leanus', 'presence': 1, 'type': 'Druid'}
 {'name': 'Retball', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Bufflesbian', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Yolt', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Larssonuid', 'presence': 1, 'type': 'Druid'}
 {'name': 'Noroku', 'presence': 1, 'type': 'Druid'}
 {'name': 'Axonea', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Larssonock', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Gummy', 'presence': 1, 'type': 'Druid'}
 {'name': 'Wackya', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Mixtus', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Dancebear', 'presence': 1, 'type': 'Druid'}
 {'name': 'Wahners', 'presence': 1, 'type': 'Rogue'}
 {'name': 'Crypted', 'presence': 1, 'type': 'Priest'}
 {'name': 'Elood', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Bami', 'presence': 1, 'type': 'Mage'}
 {'name': 'Roadruid', 'presence': 1, 'type': 'Druid'}
 {'name': 'Alzaria', 'presence': 1, 'type': 'Priest'}
 {'name': 'Eluude', 'presence': 1, 'type': 'Mage'}
 {'name': 'Bashin', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Hobbyalkis', 'presence': 1, 'type': 'Rogue'}
 {'name': 'Sophiemae', 'presence': 1, 'type': 'Priest'}
 {'name': 'Zelestreo', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Tichonus', 'presence': 1, 'type': 'Monk'}]",wcl,2026-04-13T00:10:22.936577+00:00,/Volumes/04_sdp/warcraftlogs/landing/raid_attendance/20260413T001022Z_p18.jsonl
DByFPr3tAxWb28ck,1617042411862,"{'id': 26, 'name': 'Castle Nathria'}","[{'name': 'Superfan', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Yeviel', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Gigasaga', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Grets', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Leanus', 'presence': 1, 'type': 'Druid'}
 {'name': 'Retball', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Momobami', 'presence': 1, 'type': 'Priest'}
 {'name': 'Yolt', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Larssonuid', 'presence': 1, 'type': 'Druid'}
 {'name': 'Noroku', 'presence': 1, 'type': 'Druid'}
 {'name': 'Axonea', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Mixtus', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Dancebear', 'presence': 1, 'type': 'Druid'}
 {'name': 'Wahners', 'presence': 1, 'type': 'Rogue'}
 {'name': 'Crypted', 'presence': 1, 'type': 'Priest'}
 {'name': 'Bami', 'presence': 1, 'type': 'Mage'}
 {'name': 'Roadruid', 'presence': 1, 'type': 'Druid'}
 {'name': 'Alzaria', 'presence': 1, 'type': 'Priest'}
 {'name': 'Eluude', 'presence': 1, 'type': 'Mage'}
 {'name': 'Bashin', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Hobbyalkis', 'presence': 1, 'type': 'Rogue'}
 {'name': 'Zelestreo', 'presence': 1, 'type': 'Shaman'}]",wcl,2026-04-13T00:10:22.936577+00:00,/Volumes/04_sdp/warcraftlogs/landing/raid_attendance/20260413T001022Z_p18.jsonl
jhCYADc9HJKqf3mN,1616955319221,"{'id': 26, 'name': 'Castle Nathria'}","[{'name': 'Roamonk', 'presence': 1, 'type': 'Monk'}
 {'name': 'Roapriest', 'presence': 1, 'type': 'Priest'}
 {'name': 'Momobami', 'presence': 1, 'type': 'Priest'}
 {'name': 'Weakauras', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Emss', 'presence': 1, 'type': 'Druid'}
 {'name': 'Noroku', 'presence': 1, 'type': 'Druid'}
 {'name': 'Larssonock', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Yevie', 'presence': 1, 'type': 'Priest'}
 {'name': 'Mixtus', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Dancebear', 'presence': 1, 'type': 'Druid'}
 {'name': 'Coodyy', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Eloodh', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Selenn', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Zethrock', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Haniêl', 'presence': 1, 'type': 'Druid'}
 {'name': 'Malkarion', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Alienso', 'presence': 1, 'type': 'Mage'}
 {'name': 'Betonkakokos', 'presence': 1, 'type': 'Druid'}
 {'name': 'Trapszo', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Epitome', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Adsham', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Fibres', 'presence': 1, 'type': 'Mage'}
 {'name': 'Fogstar', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Pará', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Rosslock', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Slimster', 'presence': 1, 'type': 'Monk'}]",wcl,2026-04-13T00:10:22.936577+00:00,/Volumes/04_sdp/warcraftlogs/landing/raid_attendance/20260413T001022Z_p18.jsonl
mbd4LZGNHwVzX6Ta,1616631149286,"{'id': 26, 'name': 'Castle Nathria'}","[{'name': 'Gigasaga', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Retball', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Momobami', 'presence': 1, 'type': 'Priest'}
 {'name': 'Rainasu', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Crypted', 'presence': 1, 'type': 'Priest'}
 {'name': 'Bami', 'presence': 1, 'type': 'Mage'}
 {'name': 'Roadruid', 'presence': 1, 'type': 'Druid'}
 {'name': 'Hugrus', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Babanerd', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Losttauron', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Жуткаякорова', 'presence': 1, 'type': 'Druid'}
 {'name': 'Twinxed', 'presence': 1, 'type': 'Monk'}
 {'name': 'Topwarrior', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Trixiqt', 'presence': 1, 'type': 'Rogue'}
 {'name': 'Touchie', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Белёсая', 'presence': 1, 'type': 'Priest'}
 {'name': 'Shamanozza', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Vôìd', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Abfahrer', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Rwbyrose', 'presence': 1, 'type': 'Rogue'}
 {'name': 'Злопамятство', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Würschtli', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Alexidabstar', 'presence': 1, 'type': 'Mage'}
 {'name': 'Hakketkål', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Kubarmate', 'presence': 1, 'type': 'Mage'}
 {'name': 'Papaja', 'presence': 1, 'type': 'Mage'}
 {'name': 'Delfinarios', 'presence': 1, 'type': 'Mage'}
 {'name': 'Wrucebillis', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Rinaldi', 'presence': 1, 'type': 'Priest'}
 {'name': 'Benspriest', 'presence': 1, 'type': 'Priest'}
 {'name': 'Dohk', 'presence': 1, 'type': 'DeathKnight'}
 {'name': 'Curseddrood', 'presence': 1, 'type': 'Druid'}
 {'name': 'Colyhunt', 'presence': 1, 'type': 'Priest'}]",wcl,2026-04-13T00:10:22.936577+00:00,/Volumes/04_sdp/warcraftlogs/landing/raid_attendance/20260413T001022Z_p18.jsonl
NJMDKFdYXnmgBkqZ,1616617836525,"{'id': 26, 'name': 'Castle Nathria'}","[{'name': 'Superfan', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Yeviel', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Gigasaga', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Grets', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Leanus', 'presence': 1, 'type': 'Druid'}
 {'name': 'Retball', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Yolt', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Larssonuid', 'presence': 1, 'type': 'Druid'}
 {'name': 'Mixtus', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Dancebear', 'presence': 1, 'type': 'Druid'}
 {'name': 'Wahners', 'presence': 1, 'type': 'Rogue'}
 {'name': 'Crypted', 'presence': 1, 'type': 'Priest'}
 {'name': 'Bami', 'presence': 1, 'type': 'Mage'}
 {'name': 'Roadruid', 'presence': 1, 'type': 'Druid'}
 {'name': 'Alzaria', 'presence': 1, 'type': 'Priest'}
 {'name': 'Eluude', 'presence': 1, 'type': 'Mage'}
 {'name': 'Bashin', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Hobbyalkis', 'presence': 1, 'type': 'Rogue'}
 {'name': 'Sophiemae', 'presence': 1, 'type': 'Priest'}
 {'name': 'Zelestreo', 'presence': 1, 'type': 'Shaman'}]",wcl,2026-04-13T00:10:22.936577+00:00,/Volumes/04_sdp/warcraftlogs/landing/raid_attendance/20260413T001022Z_p18.jsonl
6189vtG3pHAwzgQT,1616613392110,"{'id': 26, 'name': 'Castle Nathria'}","[{'name': 'Roamonk', 'presence': 1, 'type': 'Monk'}
 {'name': 'Superfan', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Yeviel', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Gigasaga', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Grets', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Leanus', 'presence': 1, 'type': 'Druid'}
 {'name': 'Retball', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Bufflesbian', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Yolt', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Larssonuid', 'presence': 1, 'type': 'Druid'}
 {'name': 'Wackya', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Mixtus', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Dancebear', 'presence': 1, 'type': 'Druid'}
 {'name': 'Wahners', 'presence': 1, 'type': 'Rogue'}
 {'name': 'Crypted', 'presence': 1, 'type': 'Priest'}
 {'name': 'Bami', 'presence': 1, 'type': 'Mage'}
 {'name': 'Roadruid', 'presence': 1, 'type': 'Druid'}
 {'name': 'Alzaria', 'presence': 1, 'type': 'Priest'}
 {'name': 'Eluude', 'presence': 1, 'type': 'Mage'}
 {'name': 'Bashin', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Hobbyalkis', 'presence': 1, 'type': 'Rogue'}
 {'name': 'Sophiemae', 'presence': 1, 'type': 'Priest'}
 {'name': 'Zelestreo', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Larssonhter', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Mashin', 'presence': 1, 'type': 'Druid'}]",wcl,2026-04-13T00:10:22.936577+00:00,/Volumes/04_sdp/warcraftlogs/landing/raid_attendance/20260413T001022Z_p18.jsonl
3qRkhHJ6LgXnfDBC,1616612771119,"{'id': 26, 'name': 'Castle Nathria'}","[{'name': 'Superfan', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Yeviel', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Gigasaga', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Grets', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Leanus', 'presence': 1, 'type': 'Druid'}
 {'name': 'Bufflesbian', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Yolt', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Larssonuid', 'presence': 1, 'type': 'Druid'}
 {'name': 'Wackya', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Mixtus', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Dancebear', 'presence': 1, 'type': 'Druid'}
 {'name': 'Wahners', 'presence': 1, 'type': 'Rogue'}
 {'name': 'Crypted', 'presence': 1, 'type': 'Priest'}
 {'name': 'Bami', 'presence': 1, 'type': 'Mage'}
 {'name': 'Roadruid', 'presence': 1, 'type': 'Druid'}
 {'name': 'Alzaria', 'presence': 1, 'type': 'Priest'}
 {'name': 'Eluude', 'presence': 1, 'type': 'Mage'}
 {'name': 'Hobbyalkis', 'presence': 1, 'type': 'Rogue'}
 {'name': 'Zelestreo', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Mashin', 'presence': 1, 'type': 'Druid'}]",wcl,2026-04-13T00:10:22.936577+00:00,/Volumes/04_sdp/warcraftlogs/landing/raid_attendance/20260413T001022Z_p18.jsonl
f8rpxmLCQP1ZDnYy,1616355474655,"{'id': 26, 'name': 'Castle Nathria'}","[{'name': 'Yeviel', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Gigasaga', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Roapriest', 'presence': 1, 'type': 'Priest'}
 {'name': 'Weakauras', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Larssonock', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Roalock', 'presence': 1, 'type': 'Warlock'}
 {'name': 'Wackya', 'presence': 1, 'type': 'Warrior'}
 {'name': 'Eloodh', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Alzaria', 'presence': 1, 'type': 'Priest'}
 {'name': 'Maxzor', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Fibres', 'presence': 1, 'type': 'Mage'}
 {'name': 'Dùn', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Kipcak', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Vivdrd', 'presence': 1, 'type': 'Druid'}
 {'name': 'Okna', 'presence': 1, 'type': 'DemonHunter'}
 {'name': 'Toomanyloas', 'presence': 1, 'type': 'Shaman'}
 {'name': 'Dion', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Cijo', 'presence': 1, 'type': 'Druid'}
 {'name': 'Jumanji', 'presence': 1, 'type': 'Druid'}
 {'name': 'Проницатель', 'presence': 1, 'type': 'DeathKnight'}
 {'name': 'Sanziós', 'presence': 1, 'type': 'Mage'}
 {'name': 'Twitteruser', 'presence': 1, 'type': 'Paladin'}
 {'name': 'Jodz', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Craazyowl', 'presence': 1, 'type': 'Druid'}
 {'name': 'Pangbruden', 'presence': 1, 'type': 'Hunter'}
 {'name': 'Cernos', 'presence': 1, 'type': 'Druid'}
 {'name': 'Сакросанктус', 'presence': 1, 'type': 'Mage'}
 {'name': 'Fatbóy', 'presence': 1, 'type': 'Druid'}
 {'name': 'Inthesink', 'presence': 1, 'type': 'Shaman'}
